LOCATION,SUBJECT,TIME,Value
ESP,UPPSRY,2012,22.005894
ESP,UPPSRY,2013,21.719563
ESP,UPPSRY,2014,21.93885
ESP,UPPSRY,2015,22.352846
ESP,UPPSRY,2016,22.580437
SWE,BUPPSRY,1981,50.703621
SWE,BUPPSRY,1989,32.836182
SWE,BUPPSRY,1991,30.885897
SWE,BUPPSRY,1992,29.650333
SWE,BUPPSRY,1994,26.845686
SWE,BUPPSRY,1995,25.347328
SWE,BUPPSRY,1997,24.683062
SWE,BUPPSRY,1998,23.859674
SWE,BUPPSRY,1999,23.393442
SWE,BUPPSRY,2000,22.448189
SWE,BUPPSRY,2001,19.359905
SWE,BUPPSRY,2002,18.423943
SWE,BUPPSRY,2003,17.800028
SWE,BUPPSRY,2004,17.057032
SWE,BUPPSRY,2005,16.40815
SWE,BUPPSRY,2006,15.924377
SWE,BUPPSRY,2007,15.411971
SWE,BUPPSRY,2008,14.958108
SWE,BUPPSRY,2009,14.261111
SWE,BUPPSRY,2010,13.727367
SWE,BUPPSRY,2011,12.964911
SWE,BUPPSRY,2012,12.497745
SWE,BUPPSRY,2013,11.829718
SWE,BUPPSRY,2014,18.445162
SWE,BUPPSRY,2015,18.024088
SWE,BUPPSRY,2016,17.272491
SWE,TRY,1981,16.634521
SWE,TRY,1989,23.334135
SWE,TRY,1991,25.235058
SWE,TRY,1992,25.830162
SWE,TRY,1994,27.01993
SWE,TRY,1995,28.309612
SWE,TRY,1997,27.536875
SWE,TRY,1998,27.991739
SWE,TRY,1999,28.748779
SWE,TRY,2000,30.122953
SWE,TRY,2001,31.602741
SWE,TRY,2002,32.56509
SWE,TRY,2003,33.419739
SWE,TRY,2004,34.529377
SWE,TRY,2005,29.645443
SWE,TRY,2006,30.520433
SWE,TRY,2007,31.328465
SWE,TRY,2008,32.02702
SWE,TRY,2009,33.060085
SWE,TRY,2010,33.868935
SWE,TRY,2011,35.174355
SWE,TRY,2012,35.698952
SWE,TRY,2013,37.034386
SWE,TRY,2014,38.700306
SWE,TRY,2015,39.786552
SWE,TRY,2016,41.139179
SWE,UPPSRY,1981,32.661858
SWE,UPPSRY,1989,43.829685
SWE,UPPSRY,1991,43.879047
SWE,UPPSRY,1992,44.519505
SWE,UPPSRY,1994,46.134384
SWE,UPPSRY,1995,46.34306
SWE,UPPSRY,1997,47.780064
SWE,UPPSRY,1998,48.148586
SWE,UPPSRY,1999,47.857777
SWE,UPPSRY,2000,47.42886
SWE,UPPSRY,2001,49.037354
SWE,UPPSRY,2002,49.010967
SWE,UPPSRY,2003,48.780231
SWE,UPPSRY,2004,48.413593
SWE,UPPSRY,2005,53.946407
SWE,UPPSRY,2006,53.555191
SWE,UPPSRY,2007,53.259563
SWE,UPPSRY,2008,53.01487
SWE,UPPSRY,2009,52.678806
SWE,UPPSRY,2010,52.403698
SWE,UPPSRY,2011,51.860733
SWE,UPPSRY,2012,51.803307
SWE,UPPSRY,2013,51.135899
SWE,UPPSRY,2014,42.85453
SWE,UPPSRY,2015,42.189362
SWE,UPPSRY,2016,41.588329
CHE,BUPPSRY,1989,21.198193
CHE,BUPPSRY,1991,19.285833
CHE,BUPPSRY,1992,19.194889
CHE,BUPPSRY,1994,17.797632
CHE,BUPPSRY,1995,17.792086
CHE,BUPPSRY,1997,16.444286
CHE,BUPPSRY,1998,16.277399
CHE,BUPPSRY,1999,16.122025
CHE,BUPPSRY,2000,16.120359
CHE,BUPPSRY,2001,15.138646
CHE,BUPPSRY,2002,15.060054
CHE,BUPPSRY,2003,15.401092
CHE,BUPPSRY,2004,14.979352
CHE,BUPPSRY,2005,14.753095
CHE,BUPPSRY,2006,14.6002
CHE,BUPPSRY,2007,14.042429
CHE,BUPPSRY,2008,13.19206
CHE,BUPPSRY,2009,13.083202
CHE,BUPPSRY,2010,14.966761
CHE,BUPPSRY,2011,15.176706
CHE,BUPPSRY,2012,14.334973
CHE,BUPPSRY,2013,13.589899
CHE,BUPPSRY,2014,12.776213
CHE,BUPPSRY,2015,12.704829
CHE,BUPPSRY,2016,12.564119
CHE,TRY,1989,25.507759
CHE,TRY,1991,20.290298
CHE,TRY,1992,20.960182
CHE,TRY,1994,21.428631
CHE,TRY,1995,21.11282
CHE,TRY,1997,22.192898
CHE,TRY,1998,22.92836
CHE,TRY,1999,23.607292
CHE,TRY,2000,24.177282
CHE,TRY,2001,25.401983
CHE,TRY,2002,25.385767
CHE,TRY,2003,26.875856
CHE,TRY,2004,28.088779
CHE,TRY,2005,28.763943
CHE,TRY,2006,29.851349
CHE,TRY,2007,31.327906
CHE,TRY,2008,33.652287
CHE,TRY,2009,35.020153
CHE,TRY,2010,33.881504
CHE,TRY,2011,34.000179
CHE,TRY,2012,35.291126
CHE,TRY,2013,37.407192
CHE,TRY,2014,38.428497
CHE,TRY,2015,39.782719
CHE,TRY,2016,41.235474
CHE,UPPSRY,1989,53.294048
CHE,UPPSRY,1991,60.42387
CHE,UPPSRY,1992,59.844929
CHE,UPPSRY,1994,60.773739
CHE,UPPSRY,1995,61.095093
CHE,UPPSRY,1997,61.362816
CHE,UPPSRY,1998,60.794239
CHE,UPPSRY,1999,60.270683
CHE,UPPSRY,2000,59.702358
CHE,UPPSRY,2001,59.45937
CHE,UPPSRY,2002,59.55418
CHE,UPPSRY,2003,57.723049
CHE,UPPSRY,2004,56.93187
CHE,UPPSRY,2005,56.482964
CHE,UPPSRY,2006,55.54845
CHE,UPPSRY,2007,54.629665
CHE,UPPSRY,2008,53.155655
CHE,UPPSRY,2009,51.896645
CHE,UPPSRY,2010,51.151737
CHE,UPPSRY,2011,50.823112
CHE,UPPSRY,2012,50.373901
CHE,UPPSRY,2013,49.002911
CHE,UPPSRY,2014,48.795288
CHE,UPPSRY,2015,47.512451
CHE,UPPSRY,2016,46.200405
TUR,BUPPSRY,1991,82.280052
TUR,BUPPSRY,1992,86.381432
TUR,BUPPSRY,1994,80.244736
TUR,BUPPSRY,1995,76.977737
TUR,BUPPSRY,1997,78.995949
TUR,BUPPSRY,1998,78.171303
TUR,BUPPSRY,1999,77.53083
TUR,BUPPSRY,2000,76.703934
TUR,BUPPSRY,2001,76.448608
TUR,BUPPSRY,2002,74.994644
TUR,BUPPSRY,2003,73.536079
TUR,BUPPSRY,2004,72.799454
TUR,BUPPSRY,2005,71.917953
TUR,BUPPSRY,2006,70.854713
TUR,BUPPSRY,2007,70.408333
TUR,BUPPSRY,2008,69.691528
TUR,BUPPSRY,2009,68.94503
TUR,BUPPSRY,2010,68.793961
TUR,BUPPSRY,2011,67.851822
TUR,BUPPSRY,2012,66.135818
TUR,BUPPSRY,2013,65.167839
TUR,BUPPSRY,2014,64.367012
TUR,BUPPSRY,2015,63.007553
TUR,BUPPSRY,2016,61.486542
TUR,TRY,1991,6.3314686
TUR,TRY,1992,4.7576094
TUR,TRY,1994,7.0107942
TUR,TRY,1995,8.3635979
TUR,TRY,1997,7.5800052
TUR,TRY,1998,7.4544587
TUR,TRY,1999,8.0786676
TUR,TRY,2000,8.3461838
TUR,TRY,2001,8.4432325
TUR,TRY,2002,9.1408987
TUR,TRY,2003,9.7044678
TUR,TRY,2004,9.653903
TUR,TRY,2005,10.23861
TUR,TRY,2006,10.919287
TUR,TRY,2007,11.290907
TUR,TRY,2008,12.040659
TUR,TRY,2009,12.710275
TUR,TRY,2010,13.118464
TUR,TRY,2011,14.034094
TUR,TRY,2012,15.290227
TUR,TRY,2013,15.907355
TUR,TRY,2014,16.693634
TUR,TRY,2015,18.020138
TUR,TRY,2016,19.362528
TUR,UPPSRY,1991,11.388478
TUR,UPPSRY,1992,8.8609562
TUR,UPPSRY,1994,12.74447
TUR,UPPSRY,1995,14.658667
TUR,UPPSRY,1997,13.424049
TUR,UPPSRY,1998,14.374236
TUR,UPPSRY,1999,14.390502
TUR,UPPSRY,2000,14.949884
TUR,UPPSRY,2001,15.108155
TUR,UPPSRY,2002,15.864458
TUR,UPPSRY,2003,16.759451
TUR,UPPSRY,2004,17.546646
TUR,UPPSRY,2005,17.843439
TUR,UPPSRY,2006,18.225998
TUR,UPPSRY,2007,18.300762
TUR,UPPSRY,2008,18.267813
TUR,UPPSRY,2009,18.344694
TUR,UPPSRY,2010,18.087578
TUR,UPPSRY,2011,18.114084
TUR,UPPSRY,2012,18.573956
TUR,UPPSRY,2013,18.924805
TUR,UPPSRY,2014,18.939352
TUR,UPPSRY,2015,18.972311
TUR,UPPSRY,2016,19.15093
GBR,BUPPSRY,1997,40.922718
GBR,BUPPSRY,1998,39.878498
GBR,BUPPSRY,1999,38.399529
GBR,BUPPSRY,2000,37.388611
GBR,BUPPSRY,2001,37.15152
GBR,BUPPSRY,2002,35.746799
GBR,BUPPSRY,2003,34.921486
GBR,BUPPSRY,2004,33.831558
GBR,BUPPSRY,2005,33.16832
GBR,BUPPSRY,2006,29.098894
GBR,BUPPSRY,2007,27.807289
GBR,BUPPSRY,2008,28.359348
GBR,BUPPSRY,2009,26.256872
GBR,BUPPSRY,2010,24.937599
GBR,BUPPSRY,2011,23.167467
GBR,BUPPSRY,2012,21.91477
GBR,BUPPSRY,2013,20.849527
GBR,BUPPSRY,2014,20.83497
GBR,BUPPSRY,2015,20.38233
GBR,BUPPSRY,2016,19.256895
GBR,TRY,1997,22.560804
GBR,TRY,1998,23.779587
GBR,TRY,1999,24.858973
GBR,TRY,2000,25.683083
GBR,TRY,2001,26.126522
GBR,TRY,2002,26.840527
GBR,TRY,2003,27.998173
GBR,TRY,2004,29.338522
GBR,TRY,2005,29.709032
GBR,TRY,2006,34.191841
GBR,TRY,2007,35.536041
GBR,TRY,2008,35.216167
GBR,TRY,2009,36.984959
GBR,TRY,2010,38.187191
GBR,TRY,2011,39.412373
GBR,TRY,2012,40.977753
GBR,TRY,2013,41.891979
GBR,TRY,2014,42.217449
GBR,TRY,2015,44.197987
GBR,TRY,2016,45.961441
GBR,UPPSRY,1997,36.516476
GBR,UPPSRY,1998,36.341915
GBR,UPPSRY,1999,36.741501
GBR,UPPSRY,2000,36.928307
GBR,UPPSRY,2001,36.721958
GBR,UPPSRY,2002,37.412674
GBR,UPPSRY,2003,37.080341
GBR,UPPSRY,2004,36.829922
GBR,UPPSRY,2005,37.12265
GBR,UPPSRY,2006,36.709263
GBR,UPPSRY,2007,36.656673
GBR,UPPSRY,2008,36.424484
GBR,UPPSRY,2009,36.758167
GBR,UPPSRY,2010,36.87521
GBR,UPPSRY,2011,37.420158
GBR,UPPSRY,2012,37.107475
GBR,UPPSRY,2013,37.258495
GBR,UPPSRY,2014,36.947582
GBR,UPPSRY,2015,35.419685
GBR,UPPSRY,2016,34.781666
USA,BUPPSRY,1981,23.543902
USA,BUPPSRY,1982,22.57119
USA,BUPPSRY,1983,21.59271
USA,BUPPSRY,1984,20.455497
USA,BUPPSRY,1985,19.811195
USA,BUPPSRY,1986,19.050793
USA,BUPPSRY,1987,18.376627
USA,BUPPSRY,1988,18.203137
USA,BUPPSRY,1989,17.580044
USA,BUPPSRY,1990,16.766804
USA,BUPPSRY,1991,16.288632
USA,BUPPSRY,1992,15.957628
USA,BUPPSRY,1993,15.101262
USA,BUPPSRY,1994,14.857755
USA,BUPPSRY,1995,14.20853
USA,BUPPSRY,1996,14.340582
USA,BUPPSRY,1997,14.087601
USA,BUPPSRY,1998,13.544776
USA,BUPPSRY,1999,13.080087
USA,BUPPSRY,2000,12.557263
USA,BUPPSRY,2001,12.616223
USA,BUPPSRY,2002,12.656256
USA,BUPPSRY,2003,12.469723
USA,BUPPSRY,2004,12.092218
USA,BUPPSRY,2005,12.225618
USA,BUPPSRY,2006,12.203516
USA,BUPPSRY,2007,12.088685
USA,BUPPSRY,2008,11.304346
USA,BUPPSRY,2009,11.355431
USA,BUPPSRY,2010,11.030482
USA,BUPPSRY,2011,10.741901
USA,BUPPSRY,2012,10.692155
USA,BUPPSRY,2013,10.371985
USA,BUPPSRY,2014,10.429553
USA,BUPPSRY,2015,10.457861
USA,BUPPSRY,2016,9.8527498
USA,TRY,1981,19.107403
USA,TRY,1982,19.773286
USA,TRY,1983,20.930569
USA,TRY,1984,21.386956
USA,TRY,1985,21.759466
USA,TRY,1986,21.810841
USA,TRY,1987,22.260836
USA,TRY,1988,22.672065
USA,TRY,1989,23.573067
USA,TRY,1990,23.647634
USA,TRY,1991,23.749318
USA,TRY,1992,30.168661
USA,TRY,1993,31.34177
USA,TRY,1994,32.240868
USA,TRY,1995,33.278633
USA,TRY,1996,33.91544
USA,TRY,1997,34.06329
USA,TRY,1998,34.871624
USA,TRY,1999,35.761505
USA,TRY,2000,36.494774
USA,TRY,2001,37.520222
USA,TRY,2002,38.133007
USA,TRY,2003,38.42197
USA,TRY,2004,39.052998
USA,TRY,2005,39.054729
USA,TRY,2006,39.486282
USA,TRY,2007,40.270866
USA,TRY,2008,41.10516
USA,TRY,2009,41.214626
USA,TRY,2010,41.662415
USA,TRY,2011,42.44838
USA,TRY,2012,43.052437
USA,TRY,2013,43.910252
USA,TRY,2014,44.224617
USA,TRY,2015,44.629398
USA,TRY,2016,45.666355
USA,UPPSRY,1981,57.348695
USA,UPPSRY,1982,57.655524
USA,UPPSRY,1983,57.476721
USA,UPPSRY,1984,58.157547
USA,UPPSRY,1985,58.42934
USA,UPPSRY,1986,59.138366
USA,UPPSRY,1987,59.362536
USA,UPPSRY,1988,59.124798
USA,UPPSRY,1989,58.846889
USA,UPPSRY,1990,59.585562
USA,UPPSRY,1991,59.96205
USA,UPPSRY,1992,53.873711
USA,UPPSRY,1993,53.556969
USA,UPPSRY,1994,52.901375
USA,UPPSRY,1995,52.512836
USA,UPPSRY,1996,51.743977
USA,UPPSRY,1997,51.84911
USA,UPPSRY,1998,51.583603
USA,UPPSRY,1999,51.158409
USA,UPPSRY,2000,50.94796
USA,UPPSRY,2001,49.863556
USA,UPPSRY,2002,49.210739
USA,UPPSRY,2003,49.108307
USA,UPPSRY,2004,48.854782
USA,UPPSRY,2005,48.719654
USA,UPPSRY,2006,48.3102
USA,UPPSRY,2007,47.640446
USA,UPPSRY,2008,47.590492
USA,UPPSRY,2009,47.429943
USA,UPPSRY,2010,47.307102
USA,UPPSRY,2011,46.809719
USA,UPPSRY,2012,46.255409
USA,UPPSRY,2013,45.717762
USA,UPPSRY,2014,45.345833
USA,UPPSRY,2015,44.912739
USA,UPPSRY,2016,44.480896
BRA,BUPPSRY,2007,63.191654
BRA,BUPPSRY,2008,61.161831
BRA,BUPPSRY,2009,59.32708
BRA,BUPPSRY,2011,56.729549
BRA,BUPPSRY,2012,54.996342
BRA,BUPPSRY,2013,53.588863
BRA,BUPPSRY,2014,52.637005
BRA,BUPPSRY,2015,51.127499
BRA,TRY,2007,9.6238279
BRA,TRY,2008,10.795494
BRA,TRY,2009,10.863071
BRA,TRY,2011,11.614742
BRA,TRY,2012,12.993286
BRA,TRY,2013,13.746482
BRA,TRY,2014,14.321353
BRA,TRY,2015,14.794608
BRA,UPPSRY,2007,27.184517
BRA,UPPSRY,2008,28.042675
BRA,UPPSRY,2009,29.809849
BRA,UPPSRY,2011,31.655708
BRA,UPPSRY,2012,32.010372
BRA,UPPSRY,2013,32.664654
BRA,UPPSRY,2014,33.041641
BRA,UPPSRY,2015,34.077896
CHL,BUPPSRY,2009,43.493385
CHL,BUPPSRY,2011,42.320229
CHL,BUPPSRY,2013,38.585766
CHL,BUPPSRY,2015,35.133507
CHL,TRY,2009,17.120726
CHL,TRY,2011,17.813892
CHL,TRY,2013,21.089819
CHL,TRY,2015,22.475199
CHL,UPPSRY,2009,39.385891
CHL,UPPSRY,2011,39.865879
CHL,UPPSRY,2013,40.324417
CHL,UPPSRY,2015,42.391296
CHN,BUPPSRY,2010,75.53817
CHN,TRY,2010,9.6811743
CHN,UPPSRY,2010,14.780653
COL,BUPPSRY,2014,48.033009
COL,BUPPSRY,2015,49.589104
COL,BUPPSRY,2016,47.523586
COL,TRY,2014,22.356598
COL,TRY,2015,21.562889
COL,TRY,2016,22.247128
COL,UPPSRY,2014,29.610394
COL,UPPSRY,2015,28.848007
COL,UPPSRY,2016,30.229284
EST,BUPPSRY,1997,17.546963
EST,BUPPSRY,1998,16.479084
EST,BUPPSRY,1999,15.72357
EST,BUPPSRY,2000,14.751366
EST,BUPPSRY,2001,13.769239
EST,BUPPSRY,2002,13.215323
EST,BUPPSRY,2003,12.355169
EST,BUPPSRY,2004,11.743241
EST,BUPPSRY,2005,11.341643
EST,BUPPSRY,2006,11.717903
EST,BUPPSRY,2007,11.159678
EST,BUPPSRY,2008,11.692819
EST,BUPPSRY,2009,11.327562
EST,BUPPSRY,2010,10.864561
EST,BUPPSRY,2011,10.989735
EST,BUPPSRY,2012,10.076135
EST,BUPPSRY,2013,9.4806528
EST,BUPPSRY,2014,11.895004
EST,BUPPSRY,2015,11.442164
EST,BUPPSRY,2016,11.10444
EST,TRY,1997,29.998423
EST,TRY,1998,29.753735
EST,TRY,1999,28.811958
EST,TRY,2000,28.669167
EST,TRY,2001,29.479181
EST,TRY,2002,29.358723
EST,TRY,2003,29.649635
EST,TRY,2004,30.712088
EST,TRY,2005,33.025089
EST,TRY,2006,33.118874
EST,TRY,2007,33.146008
EST,TRY,2008,34.176804
EST,TRY,2009,36.065544
EST,TRY,2010,35.423084
EST,TRY,2011,36.889767
EST,TRY,2012,37.605877
EST,TRY,2013,37.345535
EST,TRY,2014,37.499954
EST,TRY,2015,38.030697
EST,TRY,2016,38.756851
EST,UPPSRY,1997,52.454617
EST,UPPSRY,1998,53.767181
EST,UPPSRY,1999,55.464474
EST,UPPSRY,2000,56.579468
EST,UPPSRY,2001,56.751579
EST,UPPSRY,2002,57.425953
EST,UPPSRY,2003,57.995193
EST,UPPSRY,2004,57.54467
EST,UPPSRY,2005,55.633266
EST,UPPSRY,2006,55.163223
EST,UPPSRY,2007,55.694317
EST,UPPSRY,2008,54.130379
EST,UPPSRY,2009,52.606895
EST,UPPSRY,2010,53.712353
EST,UPPSRY,2011,52.120499
EST,UPPSRY,2012,52.317989
EST,UPPSRY,2013,53.173813
EST,UPPSRY,2014,50.605042
EST,UPPSRY,2015,50.527138
EST,UPPSRY,2016,50.13871
IDN,BUPPSRY,2009,70.924507
IDN,BUPPSRY,2010,69.701653
IDN,BUPPSRY,2013,67.339325
IDN,BUPPSRY,2015,64.371925
IDN,TRY,2009,6.3977652
IDN,TRY,2010,6.9766955
IDN,TRY,2013,8.2879791
IDN,TRY,2015,9.767416
IDN,UPPSRY,2009,22.677727
IDN,UPPSRY,2010,23.321655
IDN,UPPSRY,2013,24.372694
IDN,UPPSRY,2015,25.860661
ISR,BUPPSRY,2002,19.664862
ISR,BUPPSRY,2003,18.085173
ISR,BUPPSRY,2005,21.065123
ISR,BUPPSRY,2007,19.584095
ISR,BUPPSRY,2008,18.767063
ISR,BUPPSRY,2009,18.222622
ISR,BUPPSRY,2010,17.935621
ISR,BUPPSRY,2011,16.986902
ISR,BUPPSRY,2012,15.451829
ISR,BUPPSRY,2013,15.01176
ISR,BUPPSRY,2014,14.64511
ISR,BUPPSRY,2015,14.464885
ISR,BUPPSRY,2016,13.231215
ISR,TRY,2002,42.090389
ISR,TRY,2003,42.89489
ISR,TRY,2005,43.047825
ISR,TRY,2007,43.58707
ISR,TRY,2008,43.980537
ISR,TRY,2009,44.880913
ISR,TRY,2010,45.560074
ISR,TRY,2011,46.396889
ISR,TRY,2012,46.441711
ISR,TRY,2013,47.421043
ISR,TRY,2014,48.53273
ISR,TRY,2015,48.824478
ISR,TRY,2016,49.895348
ISR,UPPSRY,2002,38.244751
ISR,UPPSRY,2003,39.019939
ISR,UPPSRY,2005,35.887051
ISR,UPPSRY,2007,36.828835
ISR,UPPSRY,2008,37.252399
ISR,UPPSRY,2009,36.896465
ISR,UPPSRY,2010,36.504307
ISR,UPPSRY,2011,36.616207
ISR,UPPSRY,2012,38.106457
ISR,UPPSRY,2013,37.567196
ISR,UPPSRY,2014,36.822159
ISR,UPPSRY,2015,36.710636
ISR,UPPSRY,2016,36.87344
LVA,BUPPSRY,1996,19.189783
LVA,BUPPSRY,1997,18.602966
LVA,BUPPSRY,1998,17.136116
LVA,BUPPSRY,1999,16.341381
LVA,BUPPSRY,2000,16.759621
LVA,BUPPSRY,2001,20.794182
LVA,BUPPSRY,2002,17.904789
LVA,BUPPSRY,2003,17.03433
LVA,BUPPSRY,2004,15.678306
LVA,BUPPSRY,2005,15.580102
LVA,BUPPSRY,2006,15.870779
LVA,BUPPSRY,2007,15.36415
LVA,BUPPSRY,2008,14.141485
LVA,BUPPSRY,2009,13.22369
LVA,BUPPSRY,2010,11.396096
LVA,BUPPSRY,2011,12.062219
LVA,BUPPSRY,2012,10.897214
LVA,BUPPSRY,2013,10.645624
LVA,BUPPSRY,2014,13.338798
LVA,BUPPSRY,2015,12.217953
LVA,BUPPSRY,2016,11.318077
LVA,TRY,1996,16.983236
LVA,TRY,1997,15.955276
LVA,TRY,1998,17.193325
LVA,TRY,1999,17.785416
LVA,TRY,2000,18.218046
LVA,TRY,2001,17.809738
LVA,TRY,2002,18.869808
LVA,TRY,2003,17.920399
LVA,TRY,2004,19.785511
LVA,TRY,2005,20.293005
LVA,TRY,2006,20.919746
LVA,TRY,2007,22.18199
LVA,TRY,2008,24.822483
LVA,TRY,2009,25.846195
LVA,TRY,2010,26.946114
LVA,TRY,2011,27.69327
LVA,TRY,2012,29.227177
LVA,TRY,2013,31.011995
LVA,TRY,2014,30.230137
LVA,TRY,2015,31.591949
LVA,TRY,2016,33.361481
LVA,UPPSRY,1996,63.826981
LVA,UPPSRY,1997,65.441757
LVA,UPPSRY,1998,65.670563
LVA,UPPSRY,1999,65.873207
LVA,UPPSRY,2000,65.022331
LVA,UPPSRY,2001,61.39608
LVA,UPPSRY,2002,63.225403
LVA,UPPSRY,2003,65.045273
LVA,UPPSRY,2004,64.536186
LVA,UPPSRY,2005,64.126892
LVA,UPPSRY,2006,63.209473
LVA,UPPSRY,2007,62.453861
LVA,UPPSRY,2008,61.03603
LVA,UPPSRY,2009,60.930115
LVA,UPPSRY,2010,61.657791
LVA,UPPSRY,2011,60.244511
LVA,UPPSRY,2012,59.87561
LVA,UPPSRY,2013,58.342381
LVA,UPPSRY,2014,56.431065
LVA,UPPSRY,2015,56.190098
LVA,UPPSRY,2016,55.320442
RUS,BUPPSRY,2010,6.1387649
RUS,BUPPSRY,2011,5.9676595
RUS,BUPPSRY,2012,7.9089346
RUS,BUPPSRY,2013,5.320745
RUS,BUPPSRY,2014,5.2264862
RUS,BUPPSRY,2015,5.0550456
RUS,TRY,2010,53.125851
RUS,TRY,2011,53.631615
RUS,TRY,2012,51.257603
RUS,TRY,2013,54.302578
RUS,TRY,2014,54.775558
RUS,TRY,2015,55.595825
RUS,UPPSRY,2010,40.735386
RUS,UPPSRY,2011,40.400726
RUS,UPPSRY,2012,40.833462
RUS,UPPSRY,2013,40.376678
RUS,UPPSRY,2014,39.997955
RUS,UPPSRY,2015,39.349129
SVN,BUPPSRY,2000,25.176582
SVN,BUPPSRY,2002,22.982054
SVN,BUPPSRY,2003,21.86058
SVN,BUPPSRY,2004,20.331007
SVN,BUPPSRY,2005,19.703846
SVN,BUPPSRY,2006,18.436632
SVN,BUPPSRY,2007,18.181656
SVN,BUPPSRY,2008,17.956785
SVN,BUPPSRY,2009,16.713486
SVN,BUPPSRY,2010,16.689947
SVN,BUPPSRY,2011,15.523709
SVN,BUPPSRY,2012,15.027221
SVN,BUPPSRY,2013,14.546692
SVN,BUPPSRY,2014,14.274657
SVN,BUPPSRY,2015,13.213673
SVN,BUPPSRY,2016,12.65544
SVN,TRY,2000,15.726464
SVN,TRY,2002,15.257369
SVN,TRY,2003,17.744364
SVN,TRY,2004,19.040981
SVN,TRY,2005,20.171976
SVN,TRY,2006,21.387041
SVN,TRY,2007,22.227602
SVN,TRY,2008,22.637665
SVN,TRY,2009,23.315817
SVN,TRY,2010,23.716619
SVN,TRY,2011,25.09059
SVN,TRY,2012,26.439035
SVN,TRY,2013,27.880541
SVN,TRY,2014,28.600916
SVN,TRY,2015,30.173296
SVN,TRY,2016,30.735788
SVN,UPPSRY,2000,59.096954
SVN,UPPSRY,2002,61.760578
SVN,UPPSRY,2003,60.395054
SVN,UPPSRY,2004,60.628014
SVN,UPPSRY,2005,60.12418
SVN,UPPSRY,2006,60.176327
SVN,UPPSRY,2007,59.590744
SVN,UPPSRY,2008,59.405548
SVN,UPPSRY,2009,59.970695
SVN,UPPSRY,2010,59.593433
SVN,UPPSRY,2011,59.3857
SVN,UPPSRY,2012,58.533745
SVN,UPPSRY,2013,57.572769
SVN,UPPSRY,2014,57.124428
SVN,UPPSRY,2015,56.613033
SVN,UPPSRY,2016,56.608772
ZAF,BUPPSRY,2008,62.794827
ZAF,BUPPSRY,2009,61.475948
ZAF,BUPPSRY,2010,60.558964
ZAF,BUPPSRY,2011,59.782627
ZAF,BUPPSRY,2012,72.698296
ZAF,BUPPSRY,2013,58.156082
ZAF,BUPPSRY,2014,57.014969
ZAF,BUPPSRY,2015,57.019611
ZAF,TRY,2008,10.943794
ZAF,TRY,2009,11.162827
ZAF,TRY,2010,11.185801
ZAF,TRY,2011,11.748121
ZAF,TRY,2012,11.286331
ZAF,TRY,2013,11.756497
ZAF,TRY,2014,11.881942
ZAF,TRY,2015,12.037875
ZAF,UPPSRY,2008,26.261377
ZAF,UPPSRY,2009,27.361225
ZAF,UPPSRY,2010,28.255238
ZAF,UPPSRY,2011,28.469254
ZAF,UPPSRY,2012,16.015375
ZAF,UPPSRY,2013,30.087421
ZAF,UPPSRY,2014,31.103088
ZAF,UPPSRY,2015,30.942513
OAVG,BUPPSRY,1994,42.771066
OAVG,BUPPSRY,1995,40.271114
OAVG,BUPPSRY,1997,35.249684
OAVG,BUPPSRY,1998,36.641346
OAVG,BUPPSRY,1999,35.856845
OAVG,BUPPSRY,2000,35.004676
OAVG,BUPPSRY,2001,34.906398
OAVG,BUPPSRY,2002,32.768807
OAVG,BUPPSRY,2003,31.505386
OAVG,BUPPSRY,2004,30.557112
OAVG,BUPPSRY,2005,29.43029
OAVG,BUPPSRY,2006,28.756231
OAVG,BUPPSRY,2007,28.025678
OAVG,BUPPSRY,2008,27.261983
OAVG,BUPPSRY,2009,26.747511
OAVG,BUPPSRY,2010,25.608296
OAVG,BUPPSRY,2011,25.426932
OAVG,BUPPSRY,2012,24.081148
OAVG,BUPPSRY,2013,23.771344
OAVG,BUPPSRY,2014,22.880967
OAVG,BUPPSRY,2015,22.801911
OAVG,BUPPSRY,2016,21.634121
OAVG,TRY,1995,19.978245
OAVG,TRY,1997,20.304111
OAVG,TRY,1998,20.250945
OAVG,TRY,1999,20.650651
OAVG,TRY,2000,21.598664
OAVG,TRY,2001,22.291464
OAVG,TRY,2002,23.479629
OAVG,TRY,2003,24.86307
OAVG,TRY,2004,25.26238
OAVG,TRY,2005,26.477542
OAVG,TRY,2006,26.685839
OAVG,TRY,2007,27.771385
OAVG,TRY,2008,28.720565
OAVG,TRY,2009,29.478358
OAVG,TRY,2010,30.523681
OAVG,TRY,2011,30.987827
OAVG,TRY,2012,32.435283
OAVG,TRY,2013,32.914257
OAVG,TRY,2014,34.228858
OAVG,TRY,2015,34.549865
OAVG,TRY,2016,35.676305
OAVG,UPPSRY,1995,39.781655
OAVG,UPPSRY,1998,43.645609
OAVG,UPPSRY,1999,44.100533
OAVG,UPPSRY,2000,43.890083
OAVG,UPPSRY,2001,43.30061
OAVG,UPPSRY,2002,44.297586
OAVG,UPPSRY,2003,44.120692
OAVG,UPPSRY,2004,44.725142
OAVG,UPPSRY,2005,44.580659
OAVG,UPPSRY,2006,45.076803
OAVG,UPPSRY,2007,44.645205
OAVG,UPPSRY,2008,44.480166
OAVG,UPPSRY,2009,44.240201
